"","episode","start_time","end_time","actor","text","vox_machina","guest","staff","matt","arc","arc_no","time_in_secs","word_count","words_per_ms","turn_number","actor_Guest"
"101",12,1431.825,1435.511,"ZAC","i didn't realize that by putting on this costume i was going to be inviting such behavior.",0,0,1,0,"Kraghammer",1,3.68599999999992,19,0.00515463917525784,101,"ZAC"
"102",12,1435.511,1437.324,"ORION","what, the snugglelord?",1,0,0,0,"Kraghammer",1,1.8130000000001,4,0.00220628792057351,102,"ORION"
"103",12,1437.324,1438.852,"ZAC","yeah.",0,0,1,0,"Kraghammer",1,1.52800000000002,2,0.00130890052356019,103,"ZAC"
"104",12,1438.852,1440.24,"ORION","you didn't think that would...",1,0,0,0,"Kraghammer",1,1.38799999999992,7,0.00504322766570634,104,"ORION"
"105",12,1440.24,1442.08,"ZAC","i didn't think it through, obviously.",0,0,1,0,"Kraghammer",1,1.83999999999992,8,0.00434782608695672,105,"ZAC"
"106",12,1442.08,1443.258,"MATT","obviously.",0,0,0,1,"Kraghammer",1,1.17800000000011,2,0.00169779286926979,106,"MATT"
"107",12,1443.258,1445.156,"TALIESIN","you get to make a wish if you touch the horn.",1,0,0,0,"Kraghammer",1,1.89799999999991,12,0.00632244467860936,107,"TALIESIN"
"108",12,1445.156,1446.805,"LIAM","brings out your eyes.",1,0,0,0,"Kraghammer",1,1.64900000000011,5,0.00303214069132787,108,"LIAM"
"109",12,1446.805,1449.133,"MARISHA","i was gonna make a, ""he was asking for it,"" joke, but i feel like",1,0,0,0,"Kraghammer",1,2.32799999999997,15,0.00644329896907224,109,"MARISHA"
"110",12,1449.133,1450.053,"MATT","yeah, no.",0,0,0,1,"Kraghammer",1,0.920000000000073,3,0.00326086956521713,110,"MATT"
"111",12,1450.053,1452.293,"ZAC","maybe, y'know maybe just i mean, you kinda did.",0,0,1,0,"Kraghammer",1,2.23999999999978,11,0.00491071428571476,111,"ZAC"
"112",12,1454.2,1455.515,"DAN","just took the long way around.",0,1,0,0,"Kraghammer",1,1.31500000000005,7,0.00532319391634959,112,"GUESTS"
"113",12,1455.515,1456.705,"MARISHA","took the long way around.",1,0,0,0,"Kraghammer",1,1.18999999999983,6,0.00504201680672342,113,"MARISHA"
"114",12,1456.705,1461.661,"MATT","it is also the birthday of our fantastic half-elven ranger, laura bailey, who plays vex in the show. the reason that their characters are twins is because they actually share a birthday and they created it that way, so that was kind of a cool little point there. but she's off with her husband in greece having great vacation times or whatever. pfft.",0,0,0,1,"Kraghammer",1,4.95600000000013,66,0.0133171912832926,114,"MATT"
"115",12,1473.76,1474.884,"LIAM","boring.",1,0,0,0,"Kraghammer",1,1.12400000000002,2,0.00177935943060494,115,"LIAM"
"116",12,1474.884,1476.924,"ORION","wait. oh, they went to the country, greece.",1,0,0,0,"Kraghammer",1,2.03999999999996,9,0.00441176470588243,116,"ORION"
"117",12,1476.924,1478.048,"TALIESIN","i thought they went to the show.",1,0,0,0,"Kraghammer",1,1.12400000000002,8,0.00711743772241978,117,"TALIESIN"
"118",12,1478.048,1480.608,"LIAM","they are seeing greece. yeah. yeah, yeah. north hollywood.",1,0,0,0,"Kraghammer",1,2.55999999999995,10,0.00390625000000008,118,"LIAM"
"119",12,1480.608,1488.992,"MARISHA","no, i don't think anyone does that anymore. like, goes, y'know",1,0,0,0,"Kraghammer",1,8.38400000000001,13,0.00155057251908397,119,"MARISHA"
"120",12,1488.992,1492.895,"ORION","well, i don't know. they might have interests i'm not aware of. just saying.",1,0,0,0,"Kraghammer",1,3.90300000000002,17,0.00435562387906736,120,"ORION"
"121",12,1492.895,1497.619,"MATT","that's very open-minded of you, orion. well done. all right, cool. so let's get this started.",0,0,0,1,"Kraghammer",1,4.72399999999993,20,0.00423370025402208,121,"MATT"
"122",12,1497.619,1498.888,"ZAC","let's learn!",0,0,1,0,"Kraghammer",1,1.26900000000001,4,0.00315208825847122,122,"ZAC"
"123",12,1498.888,1503.266,"MATT","so, we're gonna start here with a little overview of character creation. so, for most rpgs, especially those in the fantasy realm, this will be a very familiar aspect where there are many different game types that run different things, but usually the point goes you choose a race and you choose a class. the race defines your physical background, your family bloodline and what attributes that adds to you. a class is essentially the job or the way you've lived your life going forward and what skills you've acquired because of it. so, throughout the player's handbook you can go ahead and turn through the first few pages; first couple sections. you'll see there are certain races like the dwarf, whom i love. dwarves are awesome. underrepresented.",0,0,0,1,"Kraghammer",1,4.37800000000016,134,0.0306075833714014,123,"MATT"
"124",12,1539.493,1541.78,"MARISHA","if everyone can turn to page 62 in the player's handbook.",1,0,0,0,"Kraghammer",1,2.28700000000003,13,0.00568430257979878,124,"MARISHA"
"125",12,1541.78,1543.386,"MATT","exactly. it's in the player's handbook, my good man",0,0,0,1,"Kraghammer",1,1.60599999999999,11,0.00684931506849317,125,"MATT"
"126",12,1543.386,1545.458,"ZAC","technically, page 18. page 18.",0,0,1,0,"Kraghammer",1,2.07200000000012,6,0.00289575289575273,126,"ZAC"
"127",12,1545.458,1549.789,"MATT","dwarves are cool. they're sturdy. they're strong. they're a little brash. they're, y'know if that's something you guys are thinking about as you're coming up with your character ideas, dwarves are fun for that reason. i'm gonna breeze through these 'cause we don't want you to spend 30 minutes on races. we have elves. elves, you know elves. lord of the rings. elves are cool. they have high elves which are a little more haughty and well-learned. we have the forest elves, or whatever it is they're called. or are they just the basic all right! we have wood elf, there we go. which are more of the legolas-style, you know, in the woods, hunting, being stealthy. and then you have the dark elves, which are the drow, that are from actually the underdark, where you guys have been fighting through, though you have not encountered any drow in the underdark.",0,0,0,1,"Kraghammer",1,4.3309999999999,164,0.0378665435234365,127,"MATT"
"128",12,1584.169,1584.94,"MARISHA","we haven't!",1,0,0,0,"Kraghammer",1,0.770999999999958,4,0.00518806744487707,128,"MARISHA"
"129",12,1584.94,1587.879,"TALIESIN","we had half a drow.",1,0,0,0,"Kraghammer",1,2.93899999999985,6,0.00204151071793137,129,"TALIESIN"
"130",12,1587.879,1591.425,"MATT","stitch monster was elven, not drow.",0,0,0,1,"Kraghammer",1,3.54600000000005,7,0.00197405527354763,130,"MATT"
"131",12,1591.425,1593.606,"TALIESIN","oh, i thought it was a drow.",1,0,0,0,"Kraghammer",1,2.18100000000004,8,0.00366804218248503,131,"TALIESIN"
"132",12,1593.606,1596.832,"LIAM","they're mostly bad. most are bad.",1,0,0,0,"Kraghammer",1,3.22600000000011,8,0.00247985120892738,132,"LIAM"
"133",12,1596.832,1603.532,"MATT","yeah. so, there are also halflings, which, you could say hobbit, but i think the dungeons and dragons version of halflings are a little more awesome, butt-kicking, a little less, ""i just want ""to stay home and make little farm animals.""",0,0,0,1,"Kraghammer",1,6.69999999999982,43,0.00641791044776137,133,"MATT"
"134",12,1611.438,1614.727,"ZAC","we found what lucas is. short.",0,0,1,0,"Kraghammer",1,3.28899999999999,7,0.00212830647613257,134,"ZAC"
"135",12,1614.727,1616.348,"MARISHA","short?",1,0,0,0,"Kraghammer",1,1.62099999999987,2,0.00123380629241219,135,"MARISHA"
"136",12,1616.348,1621.58,"MATT","we got humans, which are cool and well-rounded, all across the board. you got dragonborn, which have dragon bloodlines, like tiberius over here. get like a breath weapon. get really strong, charismatic. you have gnomes, which we have two gnomes in our campaign. they're the smallest of all the races. they're also probably the most nimble and the most naturally resistant against magic types, so they can",0,0,0,1,"Kraghammer",1,5.23199999999997,70,0.0133792048929664,136,"MATT"
"137",12,1637.362,1638.914,"LIAM","are they the shortest?",1,0,0,0,"Kraghammer",1,1.55199999999991,5,0.00322164948453627,137,"LIAM"
"138",12,1638.914,1643.049,"MATT","they are the shortest. yes. shorter than dwarves and halflings. you also have half-elves, which we have quite a few in our campaign.",0,0,0,1,"Kraghammer",1,4.13499999999999,25,0.00604594921402662,138,"MATT"
"139",12,1644.998,1646.256,"MARISHA","represent!",1,0,0,0,"Kraghammer",1,1.25800000000004,2,0.00158982511923684,139,"MARISHA"
"140",12,1646.256,1648.683,"MATT","happened through some drunken evening between a human and an elf.",0,0,0,1,"Kraghammer",1,2.42699999999991,12,0.0049443757725589,140,"MATT"
"141",12,1648.683,1649.696,"DAN","sick.",0,1,0,0,"Kraghammer",1,1.01299999999992,2,0.0019743336623891,141,"GUESTS"
"142",12,1649.696,1653.6,"MATT","get a little bit of both sides. then you have the half-orc, which is half-human, half-orc. generally a much larger, stronger, quicker to anger, ready for battle type. and then you have the tieflings, who are humanoid but have somewhere in their previous bloodline some contact with demonic forces that left them with some essence of the hells in their bloodlines. like horns, tails, yellow eyes think nightcrawler from x-men, that's kind of what a tiefling would look like. possibly with horns. so those are the races! so if you have some ideas, keep that in the back of your mind, and write down on your sheet what you think would be a cool race.",0,0,0,1,"Kraghammer",1,3.904,121,0.0309938524590164,142,"MATT"
"143",12,1681.087,1686.685,"ORION","i think a new one is the djinn. like there's like a djinn race, like there's an air, a water, and a fire and earth elemental like a half human and yeah",1,0,0,0,"Kraghammer",1,5.59799999999996,34,0.00607359771346914,143,"ORION"
"144",12,1689.389,1690.471,"DAN","whoa, like an evil genie?",0,1,0,0,"Kraghammer",1,1.08200000000011,6,0.00554528650646895,144,"GUESTS"
"145",12,1690.471,1691.509,"MATT","that's cool.",0,0,0,1,"Kraghammer",1,1.03800000000001,4,0.00385356454720613,145,"MATT"
"146",12,1691.509,1694.223,"ORION","i think the new expansion, like djinns, however you say it.",1,0,0,0,"Kraghammer",1,2.71399999999994,12,0.00442151805453215,146,"ORION"
"147",12,1694.223,1697.175,"MATT","and of course, we also have the goliaths, which are half-giants. we're not going to be working with that tonight, 'cause those were in the new elemental evil edition. that's what grog is. they're big, strong guys. so keep in mind the race you want to play, which is cool. classes we got! so, we got barbarian. grog is a great example of a barbarian. big, hearty, warrior types that shun armor for just pure aggression and anger. they use rage as a means of destroying their foes, upping their abilities in combat and preventing mental effects magically affecting them. we have bards. bards are vastly skilled across the board. they have skills of all types, even things they don't know very well; they know a little bit of everything, kind of a jack of all trades. they have some minor spellcasting. they also can inspire other people with songs, speech and help them out with certain skill checks. bards are pretty cool. we got clerics. your healers. but you say healer, you're like, ""i don't want to be a healer."" clerics also have access to really powerful divine magic, so while people may be, ""oh, clerics are dumb, you heal the party,"" they can also call down divine judgment, which is great.",0,0,0,1,"Kraghammer",1,2.952,221,0.0748644986449865,147,"MATT"
"148",12,1759.752,1767.003,"MARISHA","also, having a healer is really nice. yeah. nice being able to have a healer.",1,0,0,0,"Kraghammer",1,7.25099999999998,16,0.00220659219418012,148,"MARISHA"
"149",12,1767.003,1769.145,"TALIESIN","the hell, dude? yeah, we should've just worn the same shirt.",1,0,0,0,"Kraghammer",1,2.14200000000005,13,0.00606909430438827,149,"TALIESIN"
"150",12,1769.145,1772.433,"MATT","but don't feel like you have to. this is a one-shot. you guys can pick whatever you want. we got druids, which do",0,0,0,1,"Kraghammer",1,3.28800000000001,25,0.00760340632603404,150,"MATT"
